0.060720383	-0.019950431	-0.014108549	0.031400806	-0.037154035	0.003769344	0.004952426	-0.009440503	-0.001597421	0.003748199	-0.006194794	0.002496669	0.010606394	-0.004837637	-0.023903339	0.012981508	-0.008219977	-0.003479008	0.031758682	-0.0152713	-0.017464678	0.044672494	-0.024528815	0.001280879	0.026775464	-0.017984442	-0.007879757	0.017477722	-0.040463442	0.004557634	-0.001095813	0.002923971	-0.001345361	-0.000368178	0.00183855	-0.007725913
0.058890266	-0.016849522	-0.016155951	0.032007848	-0.034165094	0.000506228	0.002441047	-0.004858732	-0.001048377	0.00187813	-0.003015418	0.001056729	0.013815223	-0.006188172	-0.027190737	0.016666782	-0.010964713	-0.005216237	0.034282134	-0.01388508	-0.020875521	0.048959334	-0.025357693	-0.002048772	0.022582993	-0.013758009	-0.008475625	0.015649383	-0.033201254	0.00195095	-0.00020758	0.002990972	-0.002501372	0.000784387	0.001210309	-0.010652998
0.056025015	-0.013520405	-0.017111629	0.03218533	-0.030634824	-0.002655399	0.000433636	-0.000957749	-0.000196235	0.000327567	-0.000542473	0.000163946	0.016562797	-0.005922481	-0.031075333	0.020226828	-0.012887948	-0.008057418	0.036568452	-0.011604559	-0.023742866	0.053685551	-0.025240737	-0.005760418	0.018254306	-0.010078409	-0.007933957	0.013237303	-0.026424902	-0.000124019	0.001434753	0.002761783	-0.004497798	0.002739431	-0.000112475	-0.013536706
0.051712249	-0.009617118	-0.01771593	0.031384302	-0.026365647	-0.00556831	-0.000909054	0.002328866	0.000386866	-0.000665185	0.001185043	-0.000272428	0.019390471	-0.004479537	-0.036440315	0.024296488	-0.014078624	-0.011556341	0.037952314	-0.008509915	-0.026843757	0.057649379	-0.02390122	-0.009480484	0.013783338	-0.006553964	-0.006724383	0.010332652	-0.020209606	-0.001589758	0.003822633	0.001978548	-0.007248277	0.00538206	-0.00208763	-0.015813897
0.046463675	-0.006742854	-0.018206456	0.029685093	-0.022117262	-0.007016216	-0.001625837	0.005024961	0.000612184	-0.001130124	0.002264809	-0.000633409	0.022596359	-0.003151113	-0.041535163	0.02875713	-0.015235606	-0.014526455	0.038409421	-0.006064378	-0.029980187	0.060385799	-0.022248216	-0.011995222	0.009690491	-0.004115371	-0.005378534	0.007533793	-0.014450445	-0.001828578	0.006004358	0.002248065	-0.010016294	0.007933577	-0.00357156	-0.019650311
0.039965716	-0.004375638	-0.017374076	0.026504465	-0.017668243	-0.007935821	-0.001825328	0.00793598	0.00031759	-0.001063654	0.002950598	-0.001417712	0.024621693	-0.001078909	-0.044944779	0.031948091	-0.015213265	-0.017710815	0.036988376	-0.003558185	-0.031461387	0.060647498	-0.01974481	-0.014266766	0.005945495	-0.002380131	-0.003612471	0.004761093	-0.009082594	-0.001568768	0.008404285	0.003599162	-0.013235321	0.010826353	-0.004937087	-0.024214617
0.0326834	-0.001779155	-0.015498014	0.022269947	-0.01347995	-0.008480762	-0.001135103	0.010864755	-0.000898902	-0.00011297	0.002981588	-0.002606089	0.025385498	0.002307794	-0.049300332	0.034462305	-0.013749366	-0.021091633	0.033917464	-0.000269667	-0.032043205	0.058714951	-0.01661928	-0.016262073	0.00281726	-0.000976715	-0.001754311	0.002280581	-0.004566198	-0.000992483	0.011143896	0.005367454	-0.016920134	0.014030582	-0.006240153	-0.027386503
0.025977991	0.000251675	-0.013041604	0.017946329	-0.009824859	-0.007858158	0.000234203	0.013714893	-0.002909689	0.001582565	0.002722746	-0.004678387	0.025181331	0.006035599	-0.053993575	0.036695961	-0.011408773	-0.023944336	0.030367256	0.002876882	-0.032158904	0.055775724	-0.013264359	-0.017150357	0.000392311	-0.000116796	-0.000235937	0.000313009	-0.000697277	-0.000141223	0.01298302	0.008303919	-0.020488642	0.016745599	-0.005843206	-0.031420798
0.01978499	0.00163595	-0.010132365	0.013478267	-0.006338984	-0.006637528	0.002206667	0.016035181	-0.005559486	0.003979937	0.001959362	-0.007439018	0.02380005	0.009681006	-0.057905468	0.0380317	-0.008310078	-0.027084466	0.026059799	0.005704636	-0.031305114	0.05137268	-0.009368521	-0.017768364	-0.001276945	0.000292602	0.000712676	-0.000976079	0.002529469	0.000413355	0.01417071	0.01177381	-0.024617265	0.019620013	-0.004380868	-0.036843642
0.014053877	0.001822467	-0.007334129	0.009411574	-0.003980099	-0.005269633	0.003669288	0.019964294	-0.008125616	0.006164646	0.002311988	-0.010220705	0.022100608	0.012161181	-0.060493836	0.03837352	-0.00590549	-0.030150573	0.021807828	0.007094565	-0.02950711	0.046041008	-0.006575172	-0.018203906	-0.002328773	0.00067186	0.001146632	-0.001660306	0.005221831	0.000614806	0.015293503	0.014732506	-0.029038317	0.022800522	-0.003049567	-0.041790042
0.008730161	0.001538747	-0.004571658	0.005699976	-0.00226503	-0.003476627	0.005037283	0.024519422	-0.011049269	0.008591211	0.003720579	-0.013492957	0.01953733	0.014424327	-0.060564031	0.036812672	-0.003342574	-0.03151647	0.017354681	0.007990458	-0.026227204	0.039462373	-0.004191686	-0.017264984	-0.002973194	0.001491916	0.001026693	-0.00180716	0.008145011	0.000262011	0.015148905	0.01795985	-0.032134462	0.024708517	-0.000869819	-0.045224092
0.004276948	0.00093436	-0.002122868	0.002622883	-0.00089993	-0.001632283	0.006279858	0.027594364	-0.014242336	0.011316416	0.005527012	-0.017172712	0.016390178	0.016361204	-0.058537217	0.033668713	-3.62E-05	-0.032077589	0.013206256	0.008477861	-0.021956703	0.03216839	-0.001612004	-0.015343319	-0.002972391	0.002716232	1.55E-05	-0.001057517	0.01107682	-0.001016831	0.013609988	0.021304568	-0.034641728	0.025408331	0.002566868	-0.049644112
0.000439883	8.80E-05	-1.96E-04	0.000245841	-7.20E-05	-0.000147211	0.005759312	0.031773143	-0.016929092	0.013074673	0.008554571	-0.02075375	0.013004412	0.017187923	-0.055516165	0.030093265	0.003100046	-0.032126217	0.009571463	0.007779302	-0.017635886	0.025531305	0.000378101	-0.012842483	-0.002677495	0.00486349	-0.001735886	0.000361357	0.013885655	-0.003084857	0.011208431	0.024147487	-0.036816936	0.02511376	0.006313372	-0.054296093
-0.002726586	-0.000438216	0.001040135	-0.001365741	0.000312723	0.000757695	0.004283877	0.037247612	-0.019851483	0.014262214	0.011989543	-0.024941525	0.009128014	0.017820704	-0.051030075	0.025756598	0.005833704	-0.031221378	0.006131324	0.006549614	-0.013176076	0.019363488	0.001675858	-0.009932478	-0.001945585	0.007630276	-0.004135684	0.002322477	0.016266121	-0.005736539	0.008115591	0.027326866	-0.03810537	0.023697193	0.009875912	-0.05815425
-0.005420849	-0.00061519	0.001692486	-0.002391213	0.000712668	0.001160797	0.002945045	0.042028324	-0.022996754	0.015345298	0.014937952	-0.029308315	0.0064096	0.018192896	-0.045610356	0.021494925	0.007170634	-0.029320061	0.003847859	0.005158157	-0.009133299	0.013658046	0.001814203	-0.007134267	-0.002381143	0.010425835	-0.00632607	0.003766876	0.020280124	-0.00831866	0.005746472	0.030307604	-0.038325944	0.021947868	0.012325319	-0.060584491
-0.008355248	-0.000202172	0.001784904	-0.002993212	0.001568418	0.000985599	0.000656232	0.045505533	-0.024790044	0.015078888	0.018207494	-0.032317312	0.004008059	0.017151907	-0.038955175	0.017044193	0.00804255	-0.025944211	0.00215249	0.003341013	-0.005458266	0.00838373	0.001506795	-0.004384187	-0.003844447	0.013751131	-0.008778966	0.005136104	0.024815078	-0.011272481	0.003124717	0.031567952	-0.036628338	0.019328093	0.014579436	-0.060467207
-0.011289648	0.001138464	0.000976933	-0.002962874	0.002832567	-8.54E-05	-0.002826758	0.049990557	-0.025427733	0.013466919	0.021513541	-0.034821271	0.001448616	0.015186581	-0.031658214	0.012935285	0.008467248	-0.021644289	0.000826053	0.001512158	-0.002431961	0.00399066	0.000874376	-0.00196779	-0.005695883	0.017423261	-0.011481646	0.006306537	0.02781514	-0.01444951	-0.000195507	0.032111098	-0.033419629	0.016160711	0.016453125	-0.058355699
-0.014048822	0.003264855	-0.000493808	-0.002627041	0.005052643	-0.001894741	-0.006593545	0.054595659	-0.025038898	0.011000844	0.02435232	-0.036932869	-0.000503479	0.012640571	-0.025085687	0.009315954	0.007697646	-0.017322931	2.97E-05	6.15E-05	-0.000103161	0.000185862	3.67E-05	-8.20E-05	-0.008808502	0.021021516	-0.013162132	0.005668735	0.032130638	-0.017112902	-0.003324591	0.032087914	-0.029812204	0.012737506	0.017223904	-0.05524622
-0.01650724	0.005912837	-0.00243517	-0.001938673	0.007821512	-0.004289892	-0.010065175	0.058396211	-0.023594103	0.007926043	0.027570125	-0.038174581	-0.001710116	0.009733698	-0.018944618	0.00593007	0.006461665	-0.012876493	-0.000333246	-0.000800349	0.00145148	-0.002921002	-0.00046152	0.001101316	-0.012202776	0.025268534	-0.014355276	0.004188906	0.037652681	-0.020086119	-0.005955526	0.031132751	-0.025454489	0.008894513	0.017873131	-0.050683352
-0.02060325	0.008514322	-0.00386299	-0.002457785	0.010635554	-0.006488623	-0.012488749	0.060667137	-0.021791258	0.005586683	0.03045492	-0.038271738	-0.001803254	0.006935051	-0.01326475	0.003718884	0.005043747	-0.008857542	-0.000756601	-0.001172478	0.002452387	-0.005622731	-0.000612743	0.001722543	-0.015147332	0.029570702	-0.015388292	0.002834848	0.042261731	-0.023184789	-0.007243732	0.029128374	-0.021182784	0.006246838	0.018173437	-0.045176268
-0.025102168	0.011498057	-0.005234996	-0.003969463	0.01401239	-0.008969311	-0.014734112	0.060362563	-0.019116111	0.002901095	0.031616384	-0.03643806	-0.001473367	0.004198487	-0.008042021	0.002041169	0.003205493	-0.00522	-0.001646773	-0.000939198	0.003008814	-0.008563986	-0.000136983	0.001757161	-0.018456956	0.032498412	-0.015002052	0.000434992	0.045793724	-0.024866858	-0.008093267	0.025658002	-0.016735847	0.003821925	0.01703482	-0.038446208
-0.028050939	0.014653238	-0.006320559	-0.005873014	0.017673854	-0.011639976	-0.016537972	0.058171481	-0.015930492	-0.00042383	0.032143358	-0.033170762	-0.000812954	0.001815484	-0.003706823	0.000755109	0.001394059	-0.002244656	-0.002954666	0.000188975	0.002953593	-0.011502191	0.00126333	0.000894221	-0.021720547	0.035001231	-0.013320159	-0.003085977	0.05034261	-0.025443377	-0.00844921	0.021333676	-0.012667714	0.001290091	0.015027737	-0.031154148
-0.032492894	0.017295727	-0.005571738	-0.009067684	0.021290669	-0.013242706	-0.017256976	0.054965935	-0.012464837	-0.003553276	0.032044347	-0.029521744	1.25E-05	-2.81E-05	6.44E-05	-9.99E-06	-2.11E-05	3.55E-05	-0.005247067	0.002060757	0.002567211	-0.014201133	0.003450955	-0.000633096	-0.02455667	0.03704316	-0.010786359	-0.006878474	0.05489335	-0.024952913	-0.007611276	0.017005904	-0.009059836	-0.000628869	0.01243431	-0.024638387
-0.038045384	0.02031718	-0.004095106	-0.01241568	0.025592314	-0.014444027	-0.017919864	0.050335584	-0.008671551	-0.006070174	0.03104224	-0.025157652	0.000483249	-0.001160217	0.00311327	-0.000354338	-0.000840961	0.00153505	-0.008014103	0.004442306	0.001938184	-0.016757754	0.006089016	-0.002543938	-0.027807718	0.038242178	-0.00774342	-0.010249834	0.05864005	-0.023491066	-0.006371132	0.0125815	-0.005737781	-0.001738393	0.009536163	-0.018530932
-0.04248476	0.023356299	-0.002716856	-0.015361261	0.029817647	-0.015416836	-0.018139086	0.044735916	-0.006085502	-0.00731402	0.02892762	-0.020869326	0.00060684	-0.001750223	0.005826357	-0.000802968	-0.001181396	0.002511972	-0.010849877	0.006651956	0.00253908	-0.020928944	0.00871199	-0.00395843	-0.030584984	0.038206298	-0.005425266	-0.012651794	0.060735279	-0.021628847	-0.004924674	0.008583752	-0.003592409	-0.001790204	0.00673567	-0.012873163
-0.046080923	0.024938108	-0.000209242	-0.018703587	0.032674955	-0.014919546	-0.016913571	0.037931659	-0.003634361	-0.00814243	0.025366455	-0.016429618	6.73E-05	-0.001724276	0.00877192	-0.001726352	-0.000888065	0.003020504	-0.014273256	0.009161721	0.004094242	-0.02537635	0.011724272	-0.005333947	-0.031659433	0.036238955	-0.00267429	-0.014885895	0.060246256	-0.018902007	-0.003070334	0.004985285	-0.001931808	-0.001438391	0.004014682	-0.007705731
-0.050681474	0.025450592	0.003347323	-0.021926012	0.035172417	-0.013167958	-0.014863892	0.030655273	-0.001134598	-0.0084246	0.021022965	-0.012402126	-0.001392315	-0.000808189	0.011714026	-0.003082613	0.000296296	0.002943207	-0.017924662	0.011792403	0.006058463	-0.028299911	0.014854307	-0.006323377	-0.032166823	0.032920234	0.000651612	-0.016617619	0.057981062	-0.015698663	-0.001277785	0.002060639	-0.000686591	-0.000750581	0.001665719	-0.003425287
-0.055173655	0.024856627	0.007167572	-0.024765417	0.037140891	-0.01056243	-0.012224155	0.024189286	0.000754575	-0.007523837	0.016683908	-0.008799966	-0.003642622	0.000779704	0.014343042	-0.005445046	0.00223384	0.002499811	-0.02156494	0.013321841	0.009329451	-0.032862113	0.017482088	-0.005468827	-0.031988613	0.029219405	0.003785778	-0.017291524	0.054669734	-0.012182427	0.000100296	-0.000169918	4.67E-05	5.96E-05	-0.000134311	0.000310457
-0.058855084	0.023384921	0.010429731	-0.028044901	0.038294771	-0.007566186	-0.009338299	0.018118502	0.001762023	-0.00628125	0.012287313	-0.005552347	-0.006264851	0.002650391	0.017016648	-0.00820589	0.004593978	0.001944941	-0.025917516	0.014536168	0.012624888	-0.038436171	0.020552131	-0.004004634	-0.030938743	0.024859144	0.006178949	-0.01796721	0.049978771	-0.008456244	0.000879527	-0.00161629	0.000376392	0.00050373	-0.001216725	0.003304249
-0.060785603	0.02146135	0.012815357	-0.030705681	0.038128557	-0.005260283	-0.006536361	0.012481224	0.001776692	-0.004804697	0.008309248	-0.003466296	-0.0089123	0.004056877	0.021256951	-0.011066686	0.006819795	0.002624196	-0.030056992	0.015442357	0.015577064	-0.042705549	0.023524866	-0.002593912	-0.028718045	0.020548845	0.007386165	-0.018101121	0.044282948	-0.005921128	0.00118707	-0.002568393	0.000851563	0.000597996	-0.001774084	0.006031278
-0.060125294	0.018685635	0.015037126	-0.03170231	0.036033269	-0.00244456	-0.003832895	0.007374432	0.001402051	-0.002935725	0.00475413	-0.001824509	-0.011952715	0.005433011	0.025637759	-0.014535966	0.009356427	0.004216865	-0.032851933	0.014830767	0.018950287	-0.046374394	0.02500443	2.07E-05	-2.51E-02	0.016125953	0.008189948	-0.016788793	0.03741523	-0.003446434	0.000832337	-0.003028615	0.001806315	-6.77E-06	-0.00168658	0.008976751
-0.057786629	0.015466693	0.016690541	-0.032189377	0.032671785	0.000876612	-0.001518686	0.003145888	0.000687588	-0.001163674	0.001880068	-0.000620547	-0.015051698	0.006315026	0.028562968	-0.018174983	0.0119378	0.006251928	-0.03534425	0.013012757	0.022129201	-0.051025913	0.025454421	0.003608474	-0.020715279	0.012139981	0.008393266	-0.014698577	0.030164835	-0.000983236	-0.000406722	-0.00293214	0.003216489	-0.00152475	-0.000719568	0.011924676
-0.054361025	0.011892465	0.017326942	-0.031929157	0.028907938	0.004020647	0.000236349	-0.000551943	-0.00010445	0.000176063	-0.000299883	8.03E-05	-0.017670996	0.005359828	0.033237108	-0.021843701	0.013396827	0.009593941	-0.037234489	0.010330851	0.024977159	-0.055453849	0.024751502	0.007458847	-0.016358191	0.008538915	0.007433233	-0.012010436	0.02374112	0.00087881	-0.002413419	-0.002425334	0.005646943	-0.003839429	0.000932198	0.014476454
-0.049619256	0.008248108	0.018011134	-0.03083196	0.024561709	0.006284019	0.001270913	-0.003493686	-0.000522622	0.000915989	-0.00169536	0.000399027	-0.020786403	0.003914416	0.038822223	-0.026243302	0.01462502	0.012835642	-0.038344493	0.007393247	0.028280204	-0.059069709	0.023276493	0.010608163	-0.011995478	0.005373614	0.006188907	-0.009140539	0.017708656	0.001781654	-0.004746187	-0.001955859	0.00840013	-0.006442433	0.002755438	0.017283261
-0.043834864	0.005760977	0.018046586	-0.028502153	0.020235805	0.007451202	0.001796371	-0.006238696	-0.00058464	0.001189796	-0.002624051	0.000903762	-0.023673803	0.002459635	0.042934355	-0.030287336	0.015448092	0.015800894	-0.038042669	0.005093066	0.030816332	-0.060822043	0.021289037	0.01297742	-0.008040336	0.003343721	0.004679044	-0.006337497	0.012094852	0.001759225	-0.006984656	-0.002717066	0.011291045	-0.009114257	0.004150357	0.021590361
-0.036901632	0.003258658	0.016658493	-0.024773698	0.015826206	0.008235666	0.001644198	-0.009183099	8.66E-05	0.00077146	-0.003033358	0.001887402	-0.025063763	-0.000258015	0.046675541	-0.033027679	0.01473333	0.01919803	-0.035822991	0.002210977	0.031742377	-0.059992408	0.0184664	0.01518697	-0.004527004	0.001719666	0.002801076	-0.003652967	0.007048165	0.001364486	-0.009553069	-0.004339076	0.01480105	-0.012182696	0.005533255	0.02587939
-0.029682146	0.000836089	0.01452979	-0.020408868	0.011879791	0.008354688	0.00062856	-0.01213482	0.001660796	-0.000520268	-0.002920337	0.003356327	-0.02545222	-0.003870024	0.051370012	-0.035513905	0.012853071	0.022329958	-0.032423659	-0.00109953	0.032208817	-0.057590191	0.015232988	0.016757247	-0.001702855	0.000556846	0.001051742	-0.00137439	0.002868388	0.000624315	-0.012075647	-0.006453339	0.018424858	-0.015245509	0.006295291	0.028838676
-0.023300702	-0.000997308	0.011798374	-0.016034922	0.008277822	0.007342919	-0.001086008	-0.014611316	0.004037906	-0.002595385	-0.002351813	0.005850275	-0.024646625	-0.007745846	0.055735904	-0.037330346	0.010094992	0.025194648	-0.028596946	-0.004250491	0.031870005	-0.054049703	0.011598279	0.017365886	0.000425173	-0.000110926	-0.00024821	0.000334031	-0.000788703	-0.000146879	-0.013472694	-0.009856988	0.022128893	-0.017866011	0.005246763	0.033618942
-0.017298622	-0.001799295	0.008941605	-0.011704124	0.005197384	0.006093938	-0.002861192	-0.017555975	0.006622588	-0.004900276	-0.001969253	0.008597087	-0.023161006	-0.010787361	0.059272435	-0.038382512	0.007217553	0.028509325	-0.024260788	-0.006387433	0.030715363	-0.049249839	0.00804048	0.018049111	0.001771155	-0.000421992	-0.000949549	0.001321844	-0.003680585	-0.000539333	-0.014708115	-0.013048284	0.026564899	-0.021016198	0.003819893	0.039201084
-0.011709775	-0.001740485	0.006139451	-0.007772383	0.003222111	0.004552248	-0.004244976	-0.02192064	0.009317004	-0.007151569	-0.002813353	0.011516633	-0.02111343	-0.013137076	0.060848422	-0.037946938	0.004922927	0.030917151	-0.019919365	-0.007514766	0.028279247	-0.043375964	0.005599297	0.017986039	0.002676895	-0.00095831	-0.001189279	0.001815094	-0.006447302	-0.00056789	-0.015448711	-0.016024472	0.030509596	-0.023816698	0.002319726	0.043161538
-0.006725598	-0.001326571	0.003474749	-0.004302433	0.00161669	0.002667306	-0.005638302	-0.026096653	0.012416211	-0.009755741	-0.004456461	0.015066963	-0.018243172	-0.015337527	0.059854319	-0.035602971	0.001973405	0.031780867	-0.015525504	-0.008282864	0.024470359	-0.03637891	0.003068953	0.016525104	0.003033746	-0.001967589	-0.000705312	0.001595874	-0.00938847	0.000171057	-0.014630588	-0.01944445	0.033202614	-0.025118866	-0.000499814	0.046979896
-0.002592704	-0.000561188	0.001232834	-0.001528996	0.000495249	0.00094201	-0.006266223	-0.029125595	0.015436054	-0.012206644	-0.006661873	0.018674629	-0.01499853	-0.016818714	0.057386868	-0.032174494	-0.001321247	0.0322215	-0.011622044	-0.008309833	0.020102708	-0.029204621	0.000692221	0.014356593	0.002906619	-0.003501769	0.000637345	0.00053455	-0.012343087	0.001800707	-0.012689502	-0.022529215	0.035677032	-0.025441978	-0.004132805	0.051708097
0.00102008	0.000186872	-0.000427065	0.000545378	-0.000138242	-0.000316568	-0.005129271	-0.034006207	0.018065026	-0.013548495	-0.010119776	0.022419176	-0.011294571	-0.017406892	0.05372448	-0.028275646	-0.0044826	0.03180319	-0.008012651	-0.007252044	0.015707521	-0.022856159	-0.001115432	0.011583807	0.002270514	-0.006055524	0.002783648	-0.001247003	-0.014738038	0.004240652	-0.009850449	-0.025415803	0.037417581	-0.0245339	-0.00803403	0.056009626
0.003866979	0.000554474	-0.001370665	0.001845183	-0.000446298	-0.000981074	-0.003725824	-0.039572685	0.021244838	-0.014788684	-0.013260214	0.026885427	-0.007839543	-0.01808319	0.048873293	-0.023958849	-0.006486132	0.030590112	-0.005027684	-0.005996899	0.011414086	-0.016890355	-0.001812609	0.008742066	0.001989069	-0.008795068	0.005054103	-0.002964732	-0.017835973	0.006803556	-0.007045789	-0.028734453	0.038410295	-0.023041183	-0.010963186	0.059461462
0.006656216	0.000547311	-0.001829417	0.002726174	-0.001015241	-0.001184806	-0.002172743	-0.04339075	0.023955896	-0.015443773	-0.016251348	0.03072712	-0.00543312	-0.017921447	0.042906156	-0.019597051	-0.00757962	0.028047747	-0.003100601	-0.004424408	0.007504759	-0.011326025	-0.001720985	0.005941527	0.002913156	-0.011746066	0.007322976	-0.004341957	-0.022252082	0.00952312	-0.004747147	-0.031011739	0.037839213	-0.020931484	-0.013297818	0.060858593
