0	0.00575	43597.11742
37.41914	0.02384	61.36417
74.83827	6.99393	112.14704
112.25741	0.03576	306.383
149.67654	0.02026	44325.78257
187.09568	0.01516	475.20567
224.51481	0.0129	298.08824
261.93395	0.01214	281.96322
299.35308	0.01317	6009.0853
336.77222	0.01964	86.22928
374.19135	0.77124	129.94934
411.61049	0.01653	238.31222
449.02962	0.00901	9173.98245
486.44876	0.00692	263.2661
523.86789	0.00602	148.24012
561.28703	0.00552	91.02578
598.70616	0.00522	1686.01697
636.1253	0.00499	222.8682
673.54443	0.00483	232.27362
710.96357	0.0047	288.03552
748.3827	0.00459	4441.75876
785.80184	0.0045	103.59308
823.22097	0.00444	37.30173
860.64011	0.00436	100.25726
898.05924	0.00432	3038.60786
935.47838	0.00428	305.33407
972.89751	0.00424	266.9636
1010.31665	0.0042	401.67933
1047.73578	0.00418	4974.17771
1085.15492	0.00415	260.31922
1122.57406	0.00413	269.53057
1159.99319	0.00411	560.50093
1197.41233	0.00409	8910.16641
1234.83146	0.00408	656.75564
1272.2506	0.00406	327.23642
1309.66973	0.00405	433.98958
1347.08887	0.00405	7361.11114
1384.508	0.00403	806.12202
1421.92714	0.00403	510.28359
1459.34627	0.00402	461.60221
1496.76541	0.00402	3192.85275
1534.18454	0.00402	426.36328
1571.60368	0.00402	374.16813
1609.02281	0.00402	490.70633
1646.44195	0.00402	3694.31117
1683.86108	0.00401	206.30617
1721.28022	0.00402	31.49973
1758.69935	0.00403	110.82403
1796.11849	0.00402	1485.17007
1833.53762	0.00402	218.84121
1870.95676	0.00403	163.82347
1908.37589	0.00403	189.5477
1945.79503	0.00405	1210.65133
1983.21416	0.00403	79.26986
2020.6333	0.00405	67.83654
2058.05243	0.00406	177.68189
2095.47157	0.00407	1805.481
2132.8907	0.00407	258.63872
2170.30984	0.00408	126.47986
2207.72898	0.00408	84.85784
2245.14811	0.0041	288.19942
2282.56725	0.0041	95.12999
2319.98638	0.00411	125.59165
2357.40552	0.00413	256.76506
2394.82465	0.00413	2172.31478
2432.24379	0.00414	315.57272
2469.66292	0.00416	76.22083
2507.08206	0.00416	182.83163
2544.50119	0.00418	2526.11399
2581.92033	0.00419	590.81274
2619.33946	0.00421	333.70454
2656.7586	0.00422	229.20799
2694.17773	0.00423	1197.48831
2731.59687	0.00425	469.52472
2769.016	0.00425	361.02243
2806.43514	0.00427	412.66188
2843.85427	0.00429	1541.61272
2881.27341	0.0043	163.22769
2918.69254	0.00433	180.97626
2956.11168	0.00434	248.86825
2993.53081	0.00435	1290.48518
3030.94995	0.00438	176.41922
3068.36908	0.00439	30.76437
3105.78822	0.00441	27.66575
3143.20735	0.00443	151.2734
3180.62649	0.00445	36.53057
3218.04562	0.00446	19.5859
3255.46476	0.00449	58.82554
3292.8839	0.0045	616.63969
3330.30303	0.00453	191.44763
3367.72217	0.00456	104.94101
3405.1413	0.00458	7.65305
3442.56044	0.0046	527.45658
3479.97957	0.00462	241.14922
3517.39871	0.00464	141.62281
3554.81784	0.00467	130.7479
3592.23698	0.00469	354.27045
3629.65611	0.00471	147.61231
3667.07525	0.00474	116.63706
3704.49438	0.00477	127.80258
3741.91352	0.00479	752.8872
3779.33265	0.00482	262.39476
3816.75179	0.00485	140.7865
3854.17092	0.00488	50.12943
3891.59006	0.00491	549.53595
3929.00919	0.00494	318.65264
3966.42833	0.00496	184.06727
4003.84746	0.005	181.93175
4041.2666	0.00503	333.79363
4078.68573	0.00506	196.19888
4116.10487	0.0051	158.666
4153.524	0.00513	189.24797
4190.94314	0.00516	623.74383
4228.36227	0.00519	210.25829
4265.78141	0.00523	146.30571
4303.20054	0.00527	111.13043
4340.61968	0.00531	235.43194
4378.03882	0.00534	154.70786
4415.45795	0.00539	107.83727
4452.87709	0.00542	98.50293
4490.29622	0.00546	66.34693
4527.71536	0.00551	127.99832
4565.13449	0.00555	111.39582
4602.55363	0.0056	51.54081
4639.97276	0.00564	211.39821
4677.3919	0.00568	196.33453
4714.81103	0.00574	94.19436
4752.23017	0.00579	103.02006
4789.6493	0.00583	96.71164
4827.06844	0.00589	218.09107
4864.48757	0.00594	144.3528
4901.90671	0.00599	152.39896
4939.32584	0.00603	129.09702
4976.74498	0.0061	148.34449
5014.16411	0.00615	142.66146
5051.58325	0.00621	141.11706
5089.00238	0.00627	258.76757
5126.42152	0.00633	79.97136
5163.84065	0.00639	31.50383
5201.25979	0.00646	124.65423
5238.67892	0.00653	151.78018
5276.09806	0.0066	91.89232
5313.51719	0.00666	77.44371
5350.93633	0.00673	58.88742
5388.35546	0.0068	102.87329
5425.7746	0.00689	179.77601
5463.19374	0.00696	151.63927
5500.61287	0.00704	61.03045
5538.03201	0.00713	104.63813
5575.45114	0.00721	182.28994
5612.87028	0.00729	69.56037
5650.28941	0.00738	164.5202
5687.70855	0.00747	104.14297
5725.12768	0.00757	114.24146
5762.54682	0.00766	42.3421
5799.96595	0.00777	195.1123
5837.38509	0.00787	164.00064
5874.80422	0.00799	93.61494
5912.22336	0.00809	83.1037
5949.64249	0.00821	204.42682
5987.06163	0.00832	158.85453
6024.48076	0.00844	144.66936
6061.8999	0.00856	135.15812
6099.31903	0.0087	116.02053
6136.73817	0.00883	66.37186
6174.1573	0.00897	170.94816
6211.57644	0.00912	197.7911
6248.99557	0.00927	85.62135
6286.41471	0.00942	95.262
6323.83384	0.00959	112.09921
6361.25298	0.00975	60.84352
6398.67211	0.00993	207.49426
6436.09125	0.01011	205.67274
6473.51038	0.0103	105.76001
6510.92952	0.0105	69.5085
6548.34866	0.01071	170.45882
6585.76779	0.01092	166.08726
6623.18693	0.01114	127.84405
6660.60606	0.01139	250.2729
6698.0252	0.01163	177.24471
6735.44433	0.01188	203.99466
6772.86347	0.01215	84.1701
6810.2826	0.01243	290.48599
6847.70174	0.01273	127.17758
6885.12087	0.01304	94.17124
6922.54001	0.01338	85.67277
6959.95914	0.01372	479.55643
6997.37828	0.01409	422.10111
7034.79741	0.01448	191.63586
7072.21655	0.01489	99.91113
7109.63568	0.01534	481.5618
7147.05482	0.0158	546.13995
7184.47395	0.0163	273.30994
7221.89309	0.01684	201.88703
7259.31222	0.01741	311.77209
7296.73136	0.01803	452.85087
7334.15049	0.01869	304.27158
7371.56963	0.01941	278.29572
7408.98876	0.02019	482.22944
7446.4079	0.02103	162.29292
7483.82703	0.02196	123.29285
7521.24617	0.02298	84.22964
7558.6653	0.02409	239.2783
7596.08444	0.02533	269.44107
7633.50358	0.02671	117.59187
7670.92271	0.02827	99.5881
7708.34185	0.03002	185.44429
7745.76098	0.03203	476.18231
7783.18012	0.03434	307.02238
7820.59925	0.03703	319.04328
7858.01839	0.04022	736.0275
7895.43752	0.04406	662.80782
7932.85666	0.04877	361.64156
7970.27579	0.0547	371.67128
8007.69493	0.06242	795.55637
8045.11406	0.07291	431.61832
8082.5332	0.08807	72.29982
8119.95233	0.11187	171.6851
8157.37147	0.15498	671.90652
8194.7906	0.25694	793.07137
8232.20974	0.79115	333.96793
8269.62887	0.7179	293.80524
8307.04801	0.25199	970.60425
8344.46714	0.16097	1397.97752
8381.88628	0.13007	714.72826
8419.30541	0.12654	815.57246
8456.72455	0.14972	1533.8824
8494.14368	0.22952	937.30659
8531.56282	0.67354	282.35097
8568.98195	0.65267	367.31299
8606.40109	0.22231	847.54728
8643.82022	0.13608	660.59652
8681.23936	0.09923	182.20561
8718.6585	0.07877	92.96815
8756.07763	0.0657	234.15184
8793.49677	0.05658	524.62378
8830.9159	0.04984	315.51907
8868.33504	0.04462	280.05031
8905.75417	0.04047	528.71047
8943.17331	0.03706	499.10347
8980.59244	0.03421	276.74683
9018.01158	0.0318	257.84652
9055.43071	0.02971	464.0219
9092.84985	0.02791	181.04484
9130.26898	0.02631	89.6902
9167.68812	0.02491	86.97648
9205.10725	0.02363	180.46645
9242.52639	0.0225	153.15824
9279.94552	0.02146	140.64359
9317.36466	0.02053	141.74311
9354.78379	0.01967	285.29984
9392.20293	0.01889	418.57951
9429.62206	0.01817	263.46632
9467.0412	0.0175	273.64285
9504.46033	0.01688	539.09505
9541.87947	0.01631	447.2448
9579.2986	0.01577	181.58353
9616.71774	0.01526	238.88301
9654.13687	0.01478	505.91222
9691.55601	0.01435	455.17992
9728.97514	0.01394	113.44887
9766.39428	0.01353	179.93972
9803.81342	0.01317	331.65633
9841.23255	0.01282	267.73548
9878.65169	0.01249	49.45215
9916.07082	0.01217	53.45672
9953.48996	0.01187	102.77258
9990.90909	0.01159	157.28674
10028.32823	0.01132	98.26498
10065.74736	0.01105	61.06652
10103.1665	0.01082	104.81648
10140.58563	0.01059	230.5496
10178.00477	0.01035	135.23713
10215.4239	0.01014	142.75733
10252.84304	0.00993	174.08455
10290.26217	0.00974	45.80313
10327.68131	0.00956	101.39799
10365.10044	0.00936	108.00027
10402.51958	0.00918	167.7661
10439.93871	0.00902	35.53407
10477.35785	0.00886	61.79732
10514.77698	0.0087	52.19367
10552.19612	0.00855	53.9455
10589.61525	0.0084	132.84262
10627.03439	0.00826	102.31016
10664.45352	0.00812	110.26926
10701.87266	0.008	131.59789
10739.29179	0.00787	128.09213
10776.71093	0.00774	109.04444
10814.13006	0.00762	123.50205
10851.5492	0.00751	171.6603
10888.96834	0.00739	169.53264
10926.38747	0.00728	104.26171
10963.80661	0.00719	105.36991
11001.22574	0.00709	134.62273
11038.64488	0.00699	36.33398
11076.06401	0.00687	82.0987
11113.48315	0.00679	98.80821
11150.90228	0.0067	121.54017
11188.32142	0.00662	22.88111
11225.74055	0.00653	70.33877
11263.15969	0.00645	95.07754
11300.57882	0.00636	78.8379
11337.99796	0.00629	131.61439
11375.41709	0.00621	111.51653
11412.83623	0.00613	98.60139
11450.25536	0.00606	110.75165
11487.6745	0.00599	90.76242
11525.09363	0.00592	102.69852
11562.51277	0.00586	105.899
11599.9319	0.00578	124.42343
11637.35104	0.00572	48.54149
11674.77017	0.00566	88.24426
11712.18931	0.0056	89.38
11749.60844	0.00554	95.74787
11787.02758	0.00548	102.80309
11824.44671	0.00541	110.91176
11861.86585	0.00536	71.71224
11899.28498	0.00531	107.95371
11936.70412	0.00526	59.94368
11974.12326	0.0052	93.81849
12011.54239	0.00515	78.44228
12048.96153	0.0051	92.51527
12086.38066	0.00506	82.02417
12123.7998	0.00501	82.01682
12161.21893	0.00496	108.24186
12198.63807	0.00492	90.51332
12236.0572	0.00487	121.94057
12273.47634	0.00482	99.30551
12310.89547	0.00478	119.10303
12348.31461	0.00475	101.31918
12385.73374	0.0047	108.49561
12423.15288	0.00465	109.18626
12460.57201	0.00462	79.89586
12497.99115	0.00458	88.2669
12535.41028	0.00453	137.38276
12572.82942	0.00449	115.03233
12610.24855	0.00447	86.71227
12647.66769	0.00443	104.63535
12685.08682	0.00439	93.01046
12722.50596	0.00435	99.18728
12759.92509	0.00432	109.00099
12797.34423	0.00429	104.53682
12834.76336	0.00425	85.42875
12872.1825	0.00423	98.36021
12909.60163	0.00419	91.86814
12947.02077	0.00417	92.34478
12984.4399	0.00413	119.79076
13021.85904	0.00411	113.74699
13059.27818	0.00407	80.37516
13096.69731	0.00404	101.26726
13134.11645	0.00401	88.89826
13171.53558	0.00399	100.85315
13208.95472	0.00395	94.27533
13246.37385	0.00393	100.50804
13283.79299	0.00391	99.61939
13321.21212	0.00387	103.49931
13358.63126	0.00385	79.0823
13396.05039	0.00383	95.62056
13433.46953	0.0038	103.06623
13470.88866	0.00378	99.04745
13508.3078	0.00375	101.45407
13545.72693	0.00373	100.34347
13583.14607	0.00371	93.01558
13620.5652	0.00369	93.08489
13657.98434	0.00366	112.68725
13695.40347	0.00363	98.00296
13732.82261	0.00361	127.43479
13770.24174	0.00359	103.52224
13807.66088	0.00358	107.60832
13845.08001	0.00355	103.22705
13882.49915	0.00354	117.82207
13919.91828	0.00351	105.355
13957.33742	0.00349	104.17604
13994.75655	0.00347	103.21653
14032.17569	0.00345	101.55328
14069.59482	0.00343	103.27501
14107.01396	0.00342	100.16676
14144.43309	0.0034	99.75403
14181.85223	0.00338	109.95102
14219.27137	0.00336	102.44735
14256.6905	0.00334	113.9778
14294.10964	0.00333	105.71525
14331.52877	0.00332	94.71382
14368.94791	0.00329	101.0916
14406.36704	0.00328	105.1595
14443.78618	0.00326	101.9944
14481.20531	0.00325	104.4318
14518.62445	0.00322	101.34728
14556.04358	0.00321	102.53299
14593.46272	0.0032	104.49464
14630.88185	0.00318	108.78434
14668.30099	0.00316	100.2094
14705.72012	0.00316	121.46031
14743.13926	0.00314	108.13755
14780.55839	0.00312	98.26316
14817.97753	0.00311	101.2232
14855.39666	0.00309	111.37651
14892.8158	0.00308	109.92064
14930.23493	0.00307	102.08756
14967.65407	0.00305	105.12698
15005.0732	0.00304	94.54662
15042.49234	0.00303	102.9629
15079.91147	0.00301	94.09012
15117.33061	0.003	99.22949
